p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.37881979922898e-15	0.67896564265245	0.643	0.497	2.14927954315221e-10	Proliferating T Cells	C16orf13
6.62324348450714e-15	0.399074330497865	0.251	0.134	2.23163565966984e-10	Proliferating T Cells	GTF2H3
6.98760224247546e-15	0.539951683303156	0.259	0.141	2.35440269957968e-10	Proliferating T Cells	RWDD3
7.16519081312466e-15	1.47854215563058	0.367	0.227	2.41423939257422e-10	Proliferating T Cells	RWDD4
7.19519988914616e-15	6.62633269429855	0.478	0.339	2.42435065064891e-10	Proliferating T Cells	C17orf89
7.85542060706885e-15	0.722760395329409	0.329	0.197	2.64680541934578e-10	Proliferating T Cells	EMC8
9.24227516966732e-15	0.646859300670767	0.314	0.184	3.11409219566771e-10	Proliferating T Cells	CPSF7
9.47554275921516e-15	0.416179688796931	0.318	0.188	3.19268937728996e-10	Proliferating T Cells	SMIM10L1
9.96703534601229e-15	3.1890578375845	0.482	0.332	3.35829288948538e-10	Proliferating T Cells	TSPAN14
1.05413140443477e-14	0.454837177349844	0.271	0.148	3.5517903541025e-10	Proliferating T Cells	SLC10A3
1.13704152968381e-14	0.888796783897342	0.28	0.155	3.83114773011662e-10	Proliferating T Cells	RC3H2
1.17363631243302e-14	1.49301793458528	0.378	0.234	3.95445019111181e-10	Proliferating T Cells	FAM103A1
1.23377700854976e-14	1.71864392280904	0.343	0.21	4.15708825260758e-10	Proliferating T Cells	CTBP1
1.23682531136028e-14	0.846330454989114	0.467	0.336	4.16735920409734e-10	Proliferating T Cells	CNOT7
1.28335510037078e-14	0.306102955949999	0.416	0.267	4.32413667518931e-10	Proliferating T Cells	PTPRA
1.29025432104025e-14	1.4886407658391	0.41	0.262	4.34738290931302e-10	Proliferating T Cells	EPS15
1.5731621455057e-14	0.651433867156254	0.294	0.171	5.3006125330669e-10	Proliferating T Cells	EXOSC10
1.62069319869872e-14	1.57571235242966	0.337	0.205	5.46076366369548e-10	Proliferating T Cells	PROSC
1.6638338326206e-14	0.57394364946643	0.443	0.295	5.60612171563184e-10	Proliferating T Cells	PHF11
1.86287280106176e-14	0.354221039180857	0.633	0.507	6.27676361589748e-10	Proliferating T Cells	RSL24D1
2.0569884255641e-14	0.66610443183083	0.276	0.154	6.93081680109568e-10	Proliferating T Cells	APTX
2.17295784331627e-14	0.266142604126853	0.312	0.183	7.32156415726984e-10	Proliferating T Cells	JOSD1
2.21953992544674e-14	0.502044344128977	0.347	0.212	7.47851782480026e-10	Proliferating T Cells	C15orf40
2.39272090564192e-14	0.702775862603675	0.312	0.183	8.06203381946988e-10	Proliferating T Cells	SRP68
2.66478468204073e-14	1.87595667256467	0.376	0.239	8.97872550766805e-10	Proliferating T Cells	DNAJC2
2.66656804873552e-14	1.22589590091953	0.418	0.273	8.98473438340945e-10	Proliferating T Cells	SAP30BP
3.27671728647259e-14	4.21417626037179	0.51	0.379	1.10405712250408e-09	Proliferating T Cells	NT5C
3.41412254487191e-14	0.533297360204838	0.359	0.222	1.15035445026914e-09	Proliferating T Cells	CDC73
3.45508059201425e-14	0.291432373969643	0.353	0.213	1.16415485467328e-09	Proliferating T Cells	UPF2
4.71662730116062e-14	0.903123453487622	0.394	0.255	1.58922040285306e-09	Proliferating T Cells	DDA1
5.14218354713973e-14	2.24416845542166	0.333	0.202	1.73260732437326e-09	Proliferating T Cells	PSMG3
5.15571837978937e-14	0.265696993249223	0.31	0.179	1.73716775088623e-09	Proliferating T Cells	TOMM70A
5.28893792934033e-14	0.55904825451397	0.378	0.239	1.78205474591193e-09	Proliferating T Cells	TBC1D5
5.50328437494746e-14	0.883081815452332	0.276	0.158	1.8542766372948e-09	Proliferating T Cells	PPP6R2
5.57680657108757e-14	0.464632540382223	0.302	0.176	1.87904920606224e-09	Proliferating T Cells	RHOT2
5.67577510590087e-14	0.907602354222554	0.406	0.27	1.91239566418224e-09	Proliferating T Cells	WAPL
6.00882725721352e-14	0.909596832943167	0.378	0.241	2.02461425604552e-09	Proliferating T Cells	SMU1
6.05229768821318e-14	0.290327105745335	0.282	0.158	2.03926118306655e-09	Proliferating T Cells	NMT1
6.40825217168472e-14	0.762367860485004	0.353	0.222	2.15919648672745e-09	Proliferating T Cells	MFSD14A
7.10150134222196e-14	0.95739852991925	0.341	0.211	2.39277986224827e-09	Proliferating T Cells	RFXANK
7.20387096052998e-14	0.693769990739978	0.335	0.2	2.42727228144097e-09	Proliferating T Cells	EXOC5
8.57319142154826e-14	3.17271219600679	0.447	0.308	2.88865111757647e-09	Proliferating T Cells	PSMD12
8.81142673655608e-14	0.911604529834379	0.422	0.283	2.96892212461521e-09	Proliferating T Cells	SMG1
9.07979413009311e-14	0.593348833903204	0.347	0.217	3.05934583419357e-09	Proliferating T Cells	SNRNP27
1.01752756899065e-13	1.19268297615996	0.439	0.297	3.42845739095708e-09	Proliferating T Cells	VPS4B
1.0207222074992e-13	0.407543827324111	0.255	0.142	3.4392214059478e-09	Proliferating T Cells	C18orf8
1.02737343662849e-13	1.05354046196498	0.38	0.249	3.46163205737604e-09	Proliferating T Cells	MICU2
1.05421900359451e-13	1.26742099139771	0.367	0.235	3.55208551071136e-09	Proliferating T Cells	PPP4R3A
1.16662532161335e-13	0.698815288121831	0.308	0.185	3.93082735864403e-09	Proliferating T Cells	LZIC
1.19966366189168e-13	0.872489274620811	0.365	0.229	4.04214674237784e-09	Proliferating T Cells	CNOT8
1.36091377554461e-13	0.88140084785478	0.329	0.205	4.58546287532002e-09	Proliferating T Cells	TIA1
1.38803261362334e-13	0.318762681133778	0.314	0.189	4.67683708834247e-09	Proliferating T Cells	DNM1L
1.40710329091125e-13	2.0365211585228	0.284	0.163	4.74109382839635e-09	Proliferating T Cells	ERAP2
1.47485851743806e-13	0.572694005065791	0.28	0.163	4.96938828865581e-09	Proliferating T Cells	DSCR3
1.66225340172221e-13	1.51234391055851	0.312	0.191	5.60079661176282e-09	Proliferating T Cells	DPM1
1.84286801463024e-13	0.326618607368197	0.3	0.174	6.20935948849512e-09	Proliferating T Cells	SPATA13
1.86218880003794e-13	0.690885090384377	0.396	0.261	6.27445894284785e-09	Proliferating T Cells	ZNF800
1.9259344844174e-13	0.337727969049752	0.257	0.143	6.48924365179599e-09	Proliferating T Cells	ZMYM5
2.0468119913693e-13	0.537191710490875	0.394	0.259	6.8965283237197e-09	Proliferating T Cells	UBLCP1
2.17278808012074e-13	2.63830215664529	0.543	0.407	7.32099215715881e-09	Proliferating T Cells	EIF5B
2.71813076503914e-13	0.552690019674135	0.439	0.303	9.15846979972287e-09	Proliferating T Cells	IRF2
2.86405681400651e-13	0.564365368316936	0.271	0.157	9.65015302911355e-09	Proliferating T Cells	TBK1
2.96914489531073e-13	0.499857284596765	0.29	0.172	1.000423681026e-08	Proliferating T Cells	ACTR1B
3.35815631857481e-13	0.487086495126224	0.261	0.146	1.1314971899806e-08	Proliferating T Cells	MTERF4
4.42553870514606e-13	0.331068987278287	0.355	0.228	1.49114101131191e-08	Proliferating T Cells	KMT2A
5.1218313957207e-13	0.351306695517765	0.392	0.257	1.72574987047413e-08	Proliferating T Cells	CNOT1
5.80801074283253e-13	0.564298063051345	0.369	0.237	1.95695113968999e-08	Proliferating T Cells	NUP98
5.93108663329558e-13	0.48688154635881	0.322	0.196	1.99842033022261e-08	Proliferating T Cells	TMEM11
7.07650558518462e-13	0.500182208224213	0.265	0.152	2.38435779187211e-08	Proliferating T Cells	NUP153
7.23938067355838e-13	0.584061834503006	0.647	0.538	2.43923692414876e-08	Proliferating T Cells	PAIP2
7.56387926741262e-13	0.94385338669593	0.329	0.203	2.54857348036201e-08	Proliferating T Cells	IMPDH1
7.71574360426175e-13	1.01740182456658	0.427	0.299	2.59974265001995e-08	Proliferating T Cells	ALG5
8.70158721652441e-13	0.446600612539334	0.259	0.148	2.93191279673573e-08	Proliferating T Cells	TOPORS
9.01480185085325e-13	4.53686347815872	0.39	0.262	3.0374473356265e-08	Proliferating T Cells	EIF3J
9.09338823614324e-13	0.417862757249081	0.302	0.181	3.0639262322861e-08	Proliferating T Cells	CWC25
9.13983975118061e-13	0.576914973625155	0.261	0.149	3.07957760576279e-08	Proliferating T Cells	SUCLA2
9.63253360059171e-13	1.0100207731172	0.327	0.203	3.24558587138337e-08	Proliferating T Cells	PHAX
1.02371535572877e-12	0.295516617671871	0.296	0.175	3.44930651959253e-08	Proliferating T Cells	ATG16L2
1.1371499651428e-12	0.54180980376719	0.345	0.218	3.83151309255216e-08	Proliferating T Cells	C1orf52
1.1495953666672e-12	1.98671634230248	0.463	0.336	3.87344662844847e-08	Proliferating T Cells	MCTS1
1.27646989224102e-12	0.414936448879521	0.322	0.199	4.3009376549169e-08	Proliferating T Cells	CUL1
1.37367880007457e-12	0.873407003983276	0.286	0.17	4.62847334897125e-08	Proliferating T Cells	NAA15
1.48524872978594e-12	1.72558082745263	0.302	0.186	5.00439707014075e-08	Proliferating T Cells	MSL3
1.50697139639994e-12	0.821313498458794	0.404	0.274	5.07758942302995e-08	Proliferating T Cells	CSNK2A1
1.55457440869472e-12	1.01364752821827	0.465	0.331	5.237983012656e-08	Proliferating T Cells	EAPP
1.70613963426147e-12	0.593377483638191	0.257	0.149	5.74866688368061e-08	Proliferating T Cells	ALG8
1.83835057463953e-12	0.782997411207141	0.318	0.195	6.19413842619043e-08	Proliferating T Cells	PPIP5K2
1.855879265363e-12	0.817713059416522	0.278	0.166	6.2531995967141e-08	Proliferating T Cells	EIF2B5
2.03860018729958e-12	0.694521682950339	0.282	0.167	6.8688594710872e-08	Proliferating T Cells	HERC4
2.20174068440106e-12	0.63425753309969	0.351	0.225	7.41854506202092e-08	Proliferating T Cells	DIABLO
2.22905643716500e-12	0.84134074695838	0.29	0.176	7.51058275938377e-08	Proliferating T Cells	ICE1
2.24373872375886e-12	0.528080967412323	0.259	0.15	7.56005325583311e-08	Proliferating T Cells	DDX23
2.24995222849356e-12	0.583291319453925	0.31	0.192	7.58098903868621e-08	Proliferating T Cells	OXLD1
2.6489517581998e-12	0.677798788153542	0.443	0.313	8.92537805407839e-08	Proliferating T Cells	DNAJC19
2.70582869586747e-12	0.969381646353821	0.445	0.314	9.11701920785586e-08	Proliferating T Cells	CCDC53
3.06215263132047e-12	0.50345008367239	0.257	0.147	1.03176170759712e-07	Proliferating T Cells	C8orf76
3.13233439808873e-12	0.309316032377682	0.322	0.198	1.05540875209202e-07	Proliferating T Cells	MORC3
3.17509236305869e-12	0.649873996215735	0.314	0.195	1.06981562080899e-07	Proliferating T Cells	ZNF326
3.48382622291063e-12	0.351894148108313	0.269	0.157	1.17384040754751e-07	Proliferating T Cells	ATF1
3.55639435194335e-12	8.62128225902661	0.516	0.389	1.19829151294379e-07	Proliferating T Cells	DNAJA2
3.67138632703177e-12	0.589898655753305	0.314	0.195	1.23703690903008e-07	Proliferating T Cells	SBNO1
4.11697798576681e-12	0.640145494463044	0.347	0.226	1.38717456252427e-07	Proliferating T Cells	MED15
4.25911613369972e-12	0.673661526393644	0.331	0.212	1.43506659008878e-07	Proliferating T Cells	MRPS18A
4.34342221272738e-12	0.660663997611638	0.267	0.158	1.46347268035637e-07	Proliferating T Cells	CHD8
4.52325936340023e-12	0.870322401160252	0.347	0.229	1.52406700990407e-07	Proliferating T Cells	PDS5A
4.61980357501293e-12	0.427870404076855	0.435	0.303	1.55659661656486e-07	Proliferating T Cells	SREK1
4.92061963424351e-12	0.627167141951652	0.271	0.161	1.65795357956201e-07	Proliferating T Cells	MAEA
5.45526306411675e-12	1.71096621223124	0.506	0.378	1.8380963368235e-07	Proliferating T Cells	MPHOSPH8
5.70254145543543e-12	0.513908871548511	0.331	0.208	1.92141431799441e-07	Proliferating T Cells	TTC14
7.57369776281927e-12	0.414085185731125	0.316	0.198	2.55188172420432e-07	Proliferating T Cells	UROS
7.63441944015514e-12	0.794967890238554	0.345	0.224	2.57234128616587e-07	Proliferating T Cells	NUTM2B-AS1
7.72666672998976e-12	1.36973947426423	0.39	0.271	2.60342308800275e-07	Proliferating T Cells	SSSCA1
9.13869758769686e-12	0.5164639472485	0.251	0.145	3.07919276519858e-07	Proliferating T Cells	CWC22
9.24086248697651e-12	1.08653864165593	0.296	0.186	3.11361620636186e-07	Proliferating T Cells	GTPBP4
9.56057240163742e-12	0.670084283130518	0.392	0.264	3.22133926500771e-07	Proliferating T Cells	SUCLG2
9.59178022930729e-12	0.806680557409835	0.412	0.291	3.2318544304628e-07	Proliferating T Cells	PTPN18
1.02629962997731e-11	0.446862747349156	0.263	0.152	3.45801397324554e-07	Proliferating T Cells	PSMD5-AS1
1.06105518223021e-11	0.848812804786134	0.384	0.254	3.57511933100647e-07	Proliferating T Cells	KLHDC2
1.08081381831207e-11	0.588307748062919	0.259	0.152	3.64169407942068e-07	Proliferating T Cells	CLK3
1.16786527518076e-11	0.534524939779119	0.39	0.262	3.93500525819405e-07	Proliferating T Cells	BRWD1
1.17309409447832e-11	0.578256161266204	0.292	0.177	3.95262324193527e-07	Proliferating T Cells	AIDA
1.21888620954771e-11	0.401728395698492	0.276	0.164	4.10691519445005e-07	Proliferating T Cells	SNRNP35
1.25631452654027e-11	0.395735161466102	0.422	0.293	4.2330261657248e-07	Proliferating T Cells	BIRC6
1.27124171806573e-11	0.735114862484247	0.261	0.156	4.28332184485069e-07	Proliferating T Cells	MPHOSPH10
1.34690295478975e-11	0.412222348232935	0.284	0.171	4.53825481586859e-07	Proliferating T Cells	NADSYN1
1.4745762004029e-11	0.819210957997248	0.318	0.203	4.96843704963753e-07	Proliferating T Cells	EIF4EBP2
1.48612327169878e-11	0.332492143043291	0.278	0.166	5.00734375166187e-07	Proliferating T Cells	GGPS1
1.52886993776168e-11	0.62594697616571	0.306	0.19	5.15137436829421e-07	Proliferating T Cells	MRPS30
1.5453571962452e-11	0.334064009586079	0.31	0.192	5.20692653702857e-07	Proliferating T Cells	NAA60
1.72285855799729e-11	0.570396093519232	0.304	0.187	5.80499962531605e-07	Proliferating T Cells	MAPKAPK5-AS1
1.97255814794883e-11	0.314249146945994	0.318	0.199	6.6463374236988e-07	Proliferating T Cells	STX5
2.09815418733599e-11	0.625834449702843	0.322	0.204	7.06952071880989e-07	Proliferating T Cells	ADRBK1
2.17725126930628e-11	0.48975743803949	0.28	0.17	7.33603042680059e-07	Proliferating T Cells	ACOT8
2.41539650019033e-11	0.714231833713682	0.492	0.363	8.1384369677413e-07	Proliferating T Cells	NIPBL
2.46053207706071e-11	2.56303792829975	0.288	0.178	8.29051678044836e-07	Proliferating T Cells	RSBN1
2.50296895638861e-11	0.412139189646768	0.351	0.23	8.43350360165579e-07	Proliferating T Cells	SDR39U1
2.51121602123166e-11	0.461249187299603	0.329	0.21	8.46129126193795e-07	Proliferating T Cells	NTMT1
2.57233726775029e-11	0.425320952720374	0.296	0.185	8.66723318995784e-07	Proliferating T Cells	DCAF12
2.96508421672934e-11	0.910704735043294	0.463	0.333	9.99055475984784e-07	Proliferating T Cells	CWC15
3.00445834394669e-11	0.271002911013747	0.353	0.232	1.0123221944094e-06	Proliferating T Cells	DCTD
3.35091549214989e-11	0.356224196696137	0.288	0.173	1.12905746592498e-06	Proliferating T Cells	CTNNBL1
3.41729947545787e-11	0.599736740881186	0.267	0.162	1.15142488526077e-06	Proliferating T Cells	NGLY1
3.64097275479204e-11	0.566357830225921	0.402	0.282	1.22678935999963e-06	Proliferating T Cells	TOX4
3.83487822933652e-11	0.579012671809889	0.251	0.15	1.29212387059265e-06	Proliferating T Cells	THUMPD3
3.9244241090107e-11	0.73543761367743	0.314	0.199	1.32229545929007e-06	Proliferating T Cells	LUC7L
4.5599700685947e-11	3.05225649159137	0.724	0.619	1.5364363149123e-06	Proliferating T Cells	SCAND1
5.07735745108377e-11	1.25766326673887	0.327	0.211	1.71076481956817e-06	Proliferating T Cells	FBXO9
5.5539016724404e-11	0.610323726014085	0.255	0.15	1.87133162951207e-06	Proliferating T Cells	ZNF770
5.58231230258655e-11	0.545798001162193	0.28	0.174	1.88090430723351e-06	Proliferating T Cells	ASXL2
5.99541161418561e-11	1.47284272939289	0.402	0.282	2.0200939892837e-06	Proliferating T Cells	MRPL42
6.43118262850379e-11	0.520288348108792	0.29	0.18	2.16692267484807e-06	Proliferating T Cells	ZPR1
6.5953581979893e-11	0.60106521891351	0.396	0.272	2.22223999123051e-06	Proliferating T Cells	ATF6B
6.93057162477673e-11	0.65785541983769	0.441	0.321	2.33518680325227e-06	Proliferating T Cells	MRPS5
7.03238355402686e-11	2.16334233640402	0.32	0.219	2.36949131469381e-06	Proliferating T Cells	ABCE1
7.18487563464194e-11	1.79674358531236	0.555	0.427	2.42087199633625e-06	Proliferating T Cells	TMEM167A
9.21178573977194e-11	1.91051837999057	0.286	0.18	3.10381908715876e-06	Proliferating T Cells	ATXN1
9.33033711159042e-11	0.346383333877	0.31	0.196	3.14376378637928e-06	Proliferating T Cells	ZFC3H1
9.4950039349017e-11	0.366478885192719	0.306	0.195	3.19924662582578e-06	Proliferating T Cells	GON4L
9.56300535020009e-11	0.610445064230813	0.255	0.151	3.22215902269642e-06	Proliferating T Cells	KAT6B
9.92456153348522e-11	0.632889596947578	0.433	0.313	3.34398176309251e-06	Proliferating T Cells	RPL26L1
1.0030722609476e-10	0.356806769663339	0.422	0.301	3.37975167603683e-06	Proliferating T Cells	ERGIC2
1.11357341761977e-10	1.71932374736552	0.639	0.532	3.75207427332805e-06	Proliferating T Cells	DNAJC15
1.22815918554637e-10	0.467381632618406	0.267	0.161	4.13815955977995e-06	Proliferating T Cells	PHKG2
1.34454351479279e-10	0.541205399492807	0.278	0.172	4.53030491874284e-06	Proliferating T Cells	PIGS
1.4076247514733e-10	0.942894903288662	0.363	0.241	4.74285083761413e-06	Proliferating T Cells	RBM6
1.42062416830302e-10	0.946482498980218	0.337	0.223	4.78665107268021e-06	Proliferating T Cells	TARDBP
1.48704067244772e-10	1.03407466112277	0.365	0.242	5.01043484174535e-06	Proliferating T Cells	PRRC2A
1.57226860794723e-10	0.99703249856012	0.429	0.31	5.2976018476174e-06	Proliferating T Cells	CDC26
1.69399980838828e-10	0.620106421690382	0.406	0.284	5.70776295438347e-06	Proliferating T Cells	SMIM15
1.71839832589181e-10	0.643134064831466	0.337	0.223	5.78997131925987e-06	Proliferating T Cells	ARMC8
2.19984858509811e-10	0.854564310294817	0.269	0.168	7.41216982262956e-06	Proliferating T Cells	MLST8
2.33338175432843e-10	3.04366981015414	0.553	0.46	7.8620964830342e-06	Proliferating T Cells	XRN2
2.81956034162585e-10	0.749282254183878	0.278	0.172	9.50022661507414e-06	Proliferating T Cells	CEP63
2.84382806255086e-10	9.35033013812143	0.524	0.41	9.58199427395887e-06	Proliferating T Cells	MRPS15
2.94036090572876e-10	1.04771677845614	0.331	0.224	9.90725203576248e-06	Proliferating T Cells	GSK3B
3.07224266814195e-10	1.29221205960315	0.406	0.291	1.03516144460375e-05	Proliferating T Cells	ALDH9A1
3.32047593724162e-10	0.60186784418911	0.337	0.224	1.11880116229419e-05	Proliferating T Cells	RELA
3.69612121683296e-10	0.406799042721468	0.278	0.174	1.2453710827997e-05	Proliferating T Cells	SLC4A1AP
4.17383558531817e-10	0.731531807799156	0.351	0.237	1.4063321621171e-05	Proliferating T Cells	AP1S1
4.4118956399371e-10	0.502764866328261	0.345	0.232	1.48654411692041e-05	Proliferating T Cells	SPG7
5.19224865073971e-10	0.339401123979225	0.267	0.166	1.74947626038024e-05	Proliferating T Cells	TMEM199
6.55681577839356e-10	0.412478996262101	0.286	0.182	2.20925350837193e-05	Proliferating T Cells	ITCH
6.80523611821649e-10	0.515699174707109	0.316	0.206	2.29295625767186e-05	Proliferating T Cells	CRIPT
7.67480197362662e-10	0.714387287638464	0.394	0.276	2.58594777699375e-05	Proliferating T Cells	COA6
7.89213606032835e-10	0.505515626876974	0.441	0.322	2.65917632416703e-05	Proliferating T Cells	PIN4
8.13088499686073e-10	0.901884298551102	0.496	0.381	2.73962039084225e-05	Proliferating T Cells	PRKCSH
8.83520271812307e-10	0.478937542731776	0.349	0.235	2.97693320384439e-05	Proliferating T Cells	SETD5
9.87799743601029e-10	1.52047781445293	0.341	0.234	3.32829245608931e-05	Proliferating T Cells	SLU7
1.02810467882969e-09	0.583237532098469	0.28	0.179	3.46409590484877e-05	Proliferating T Cells	KIAA1143
1.0552772272477e-09	0.420390387454853	0.288	0.184	3.5556510894884e-05	Proliferating T Cells	ZCCHC10
1.10460402540231e-09	0.340302310986248	0.292	0.187	3.72185280319053e-05	Proliferating T Cells	RICTOR
1.10713869488341e-09	0.584592153436179	0.284	0.184	3.73039311854018e-05	Proliferating T Cells	MDFIC
1.11248476480125e-09	1.01688372195344	0.327	0.223	3.74840616652134e-05	Proliferating T Cells	UTP18
1.17734315343127e-09	0.692855744329854	0.324	0.214	3.96694002117132e-05	Proliferating T Cells	RAF1
1.21537257544553e-09	0.387817304045756	0.31	0.202	4.09507635570617e-05	Proliferating T Cells	NUBP1
1.33501889680669e-09	1.00146229784896	0.308	0.207	4.49821267090044e-05	Proliferating T Cells	CTR9
1.3514582935876e-09	0.506598634391755	0.3	0.2	4.55360357441405e-05	Proliferating T Cells	FAR1
1.39933504210709e-09	0.469214999997523	0.369	0.251	4.71491949087562e-05	Proliferating T Cells	CDIPT
1.40885679899028e-09	0.589472921217076	0.312	0.206	4.74700209851786e-05	Proliferating T Cells	TRPC4AP
1.50988731275773e-09	0.556610174184427	0.339	0.232	5.08741431160589e-05	Proliferating T Cells	NCBP2
1.53980242806397e-09	0.306626573513557	0.288	0.185	5.18821030111876e-05	Proliferating T Cells	RFWD2
1.54348932222868e-09	0.35097128714516	0.255	0.158	5.20063292231732e-05	Proliferating T Cells	BABAM1
1.57871283465488e-09	0.446109972429822	0.427	0.311	5.31931502508615e-05	Proliferating T Cells	SNAPIN
1.58977084785351e-09	0.491912863845042	0.276	0.174	5.35657389475763e-05	Proliferating T Cells	ASPSCR1
1.96795289480118e-09	2.73930235105021	0.418	0.301	6.63082048374309e-05	Proliferating T Cells	DHPS
2.0202437773232e-09	0.477048963942951	0.294	0.192	6.80700938331278e-05	Proliferating T Cells	MAPKAP1
2.17847373383587e-09	0.806783513257969	0.324	0.218	7.34014939878657e-05	Proliferating T Cells	OGDH
2.21209280738383e-09	0.592963578752603	0.298	0.192	7.45342550519906e-05	Proliferating T Cells	AP1G1
2.2748906448567e-09	0.969278690449145	0.271	0.175	7.66501653878017e-05	Proliferating T Cells	TMEM223
2.41221110801595e-09	0.257550652957126	0.261	0.164	8.12770410734893e-05	Proliferating T Cells	HIBCH
2.43880946655258e-09	0.513178315050468	0.263	0.165	8.21732461660226e-05	Proliferating T Cells	PPM1A
2.63652559869097e-09	0.439520807064955	0.306	0.205	8.88350935222934e-05	Proliferating T Cells	MRPL2
2.74770008078888e-09	0.324165627091399	0.359	0.247	9.25810065221006e-05	Proliferating T Cells	YIPF5
2.93133744482615e-09	0.259118858415406	0.463	0.342	9.87684838659723e-05	Proliferating T Cells	SUMF2
2.96925173652787e-09	0.397045018527981	0.286	0.185	0.00010004596801057	Proliferating T Cells	ATP5S
3.41977343043931e-09	0.980679240826238	0.28	0.181	0.000115225845965222	Proliferating T Cells	BLOC1S4
3.46179778063044e-09	0.492940991787584	0.261	0.164	0.000116641814420562	Proliferating T Cells	MRPL35
3.70229772479713e-09	0.590465306674651	0.312	0.209	0.000124745219539314	Proliferating T Cells	DESI1
3.82085599760602e-09	0.306953402631361	0.257	0.161	0.000128739921983337	Proliferating T Cells	CCDC130
4.11571971871922e-09	0.512111703888691	0.286	0.185	0.000138675060202525	Proliferating T Cells	SMG7
4.18527183771642e-09	0.310372512420623	0.276	0.177	0.000141018549300017	Proliferating T Cells	BCL2L13
4.38483219438909e-09	0.353434196734337	0.341	0.24	0.000147742535957746	Proliferating T Cells	USP47
4.4338076583441e-09	1.34608841013765	0.386	0.281	0.000149392715240246	Proliferating T Cells	TTC1
4.82189435461099e-09	0.567853284028835	0.314	0.211	0.000162468908384263	Proliferating T Cells	NCBP3
4.88369243465716e-09	0.605006229324971	0.339	0.239	0.000164551132893338	Proliferating T Cells	LSM12
6.21746460098199e-09	0.991612942354839	0.294	0.196	0.000209491252265487	Proliferating T Cells	KIAA0141
7.39480834255595e-09	0.595299599372833	0.359	0.261	0.00024916067229408	Proliferating T Cells	QARS
7.50946026432181e-09	1.37533079771321	0.251	0.16	0.000253023754146059	Proliferating T Cells	PMPCA
7.86326648649627e-09	0.668813202597712	0.284	0.19	0.000264944900996005	Proliferating T Cells	SKIV2L2
7.94462455399094e-09	0.767663380148618	0.269	0.175	0.000267686179722171	Proliferating T Cells	IREB2
8.21206071487777e-09	0.662372233434505	0.265	0.172	0.000276697173727091	Proliferating T Cells	MRPS17
9.2110367222801e-09	1.10119332152645	0.32	0.219	0.000310356671320506	Proliferating T Cells	FAM208A
9.28657401478434e-09	0.656299434836873	0.329	0.225	0.000312901824854143	Proliferating T Cells	TSSC4
9.56404041649319e-09	0.603988972762604	0.333	0.233	0.000322250777793322	Proliferating T Cells	MAP2K2
9.90887443416929e-09	0.955042104545779	0.437	0.332	0.0003338696151849	Proliferating T Cells	ANKRD11
1.01925455789596e-08	0.821138716150091	0.288	0.193	0.000343427630737466	Proliferating T Cells	TP53I13
1.3338175087209e-08	0.533384141787491	0.331	0.23	0.000449416471388419	Proliferating T Cells	NUTM2A-AS1
1.57476468545541e-08	0.376775505187133	0.276	0.18	0.000530601213117347	Proliferating T Cells	HERC1
1.57906061502011e-08	0.569351808867524	0.259	0.166	0.000532048683624876	Proliferating T Cells	ITPK1
1.69086527721739e-08	0.255343617761724	0.324	0.221	0.000569720146505628	Proliferating T Cells	SUPT6H
1.69244614522129e-08	0.284383412064368	0.273	0.177	0.00057025280417086	Proliferating T Cells	MED21
1.99960287534352e-08	0.742404764340184	0.251	0.159	0.000673746192818246	Proliferating T Cells	KMT2E-AS1
2.226927178473e-08	4.85320324818394	0.459	0.36	0.000750340843514691	Proliferating T Cells	CALCOCO2
2.24506747584543e-08	0.343672669267461	0.29	0.194	0.00075645303531136	Proliferating T Cells	MRPS22
2.33063428107575e-08	1.20386311166289	0.355	0.254	0.000785283914665663	Proliferating T Cells	GRPEL1
2.39595479202169e-08	2.94479361081647	0.39	0.285	0.000807293007623787	Proliferating T Cells	CCDC59
2.51697592360546e-08	1.14113891082175	0.398	0.286	0.000848069867699624	Proliferating T Cells	YIPF4
2.81959348980496e-08	0.612297284488054	0.304	0.207	0.000950033830454884	Proliferating T Cells	SRSF8
3.04969286691549e-08	8.1553749334319	0.443	0.338	0.0010275635145785	Proliferating T Cells	MRPS18B
3.36369213103711e-08	0.352115810957822	0.253	0.163	0.00113336242663164	Proliferating T Cells	CASP7
3.38133942835165e-08	1.47420779625508	0.327	0.228	0.0011393085069888	Proliferating T Cells	ERI3
4.49959645401197e-08	0.294870366026283	0.32	0.22	0.00151609402921479	Proliferating T Cells	MAN1A2
4.61590735281822e-08	1.58386238920069	0.31	0.217	0.00155528382345857	Proliferating T Cells	NDUFAF4
4.93318828220682e-08	0.38349220913583	0.349	0.244	0.00166218845980677	Proliferating T Cells	ERBB2IP
5.1994666143079e-08	0.524178629739645	0.388	0.287	0.0017519082810249	Proliferating T Cells	ELF2
5.2097712432152e-08	0.458553496871307	0.286	0.194	0.00175538032268893	Proliferating T Cells	ASCC2
5.60079257893077e-08	0.25411075227305	0.667	0.575	0.00188713105154493	Proliferating T Cells	CHURC1
5.75405193583588e-08	3.09411932441259	0.449	0.354	0.00193877025926054	Proliferating T Cells	COPB1
6.0190106453074e-08	0.848576665584517	0.433	0.332	0.00202804544682987	Proliferating T Cells	MPLKIP
