"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene_name"
"ENSG00000282278",0,0.99042912931552,0.593,0.083,0,"Neurons",""
"ENSG00000085433",0,0.99027651908954,0.583,0.101,0,"Neurons","WDR47"
"ENSG00000126261",0,0.990164458280519,0.672,0.198,0,"Neurons","UBA2"
"ENSG00000174684",0,0.98937990257054,0.535,0.102,0,"Neurons","B4GAT1"
"ENSG00000112739",0,0.988752255615408,0.754,0.322,0,"Neurons","PRPF4B"
"ENSG00000141441",0,0.988596130137247,0.787,0.457,0,"Neurons","GAREM1"
"ENSG00000286257",0,0.98858633840675,0.379,0.008,0,"Neurons",""
"ENSG00000152102",0,0.988568728436696,0.638,0.151,0,"Neurons","FAM168B"
"ENSG00000125633",0,0.988523830395172,0.614,0.153,0,"Neurons","CCDC93"
"ENSG00000183696",0,0.988375222754566,0.525,0.038,0,"Neurons","UPP1"
"ENSG00000108924",0,0.988180739217081,0.564,0.062,0,"Neurons","HLF"
"ENSG00000288075",0,0.988098819107606,0.582,0.1,0,"Neurons",""
"ENSG00000108582",0,0.987978345259959,0.707,0.254,0,"Neurons","CPD"
"ENSG00000101558",0,0.987782702217418,0.789,0.4,0,"Neurons","VAPA"
"ENSG00000189283",0,0.987419994179458,0.889,0.749,0,"Neurons","FHIT"
"ENSG00000196262",0,0.987250159159243,0.635,0.185,0,"Neurons","PPIA"
"ENSG00000255302",0,0.987214161535221,0.6,0.258,0,"Neurons","EID1"
"ENSG00000119650",0,0.986887641477341,0.649,0.162,0,"Neurons","IFT43"
"ENSG00000164182",0,0.986380856206202,0.675,0.183,0,"Neurons","NDUFAF2"
"ENSG00000136193",0,0.986055473294051,0.605,0.14,0,"Neurons","SCRN1"
"ENSG00000198689",0,0.985989197760085,0.562,0.086,0,"Neurons","SLC9A6"
"ENSG00000065548",0,0.985980593467897,0.626,0.15,0,"Neurons","ZC3H15"
"ENSG00000070367",0,0.985562854329045,0.681,0.212,0,"Neurons","EXOC5"
"ENSG00000172794",0,0.985434074937978,0.415,0.009,0,"Neurons","RAB37"
"ENSG00000069424",0,0.985266924452793,0.52,0.029,0,"Neurons","KCNAB2"
"ENSG00000168386",0,0.985265264123452,0.617,0.15,0,"Neurons","FILIP1L"
"ENSG00000128829",0,0.984829514929176,0.602,0.143,0,"Neurons","EIF2AK4"
"ENSG00000123552",0,0.984816787577578,0.623,0.168,0,"Neurons","USP45"
"ENSG00000101871",0,0.984697064678069,0.59,0.128,0,"Neurons","MID1"
"ENSG00000015676",0,0.984220444309231,0.688,0.233,0,"Neurons","NUDCD3"
"ENSG00000120727",0,0.98416955264814,0.674,0.211,0,"Neurons","PAIP2"
"ENSG00000174748",0,0.98319026915847,0.646,0.269,0,"Neurons","RPL15"
"ENSG00000120992",0,0.983131475343811,0.541,0.068,0,"Neurons","LYPLA1"
"ENSG00000151348",0,0.983021751343256,0.646,0.166,0,"Neurons","EXT2"
"ENSG00000106153",0,0.983020315908722,0.643,0.234,0,"Neurons","CHCHD2"
"ENSG00000006695",0,0.982831341201094,0.608,0.097,0,"Neurons","COX10"
"ENSG00000164169",0,0.98255017584579,0.597,0.091,0,"Neurons","PRMT9"
"ENSG00000065989",0,0.982108751820646,0.558,0.026,0,"Neurons","PDE4A"
"ENSG00000168779",0,0.982070287728402,0.337,0.016,0,"Neurons","SHOX2"
"ENSG00000083123",0,0.981981249500959,0.741,0.312,0,"Neurons","BCKDHB"
"ENSG00000271614",0,0.981921553131418,0.472,0.023,0,"Neurons","ATP2B1-AS1"
"ENSG00000005339",0,0.981848833414906,0.761,0.352,0,"Neurons","CREBBP"
"ENSG00000131389",0,0.981771404711895,0.489,0.087,0,"Neurons","SLC6A6"
"ENSG00000106278",0,0.981747176114966,0.885,0.259,0,"Neurons","PTPRZ1"
"ENSG00000258017",0,0.981681231985528,0.557,0.054,0,"Neurons","TUBA1B-AS1"
"ENSG00000164815",0,0.981367233824126,0.621,0.144,0,"Neurons","ORC5"
"ENSG00000109171",0,0.980980751264651,0.663,0.166,0,"Neurons","SLAIN2"
"ENSG00000151247",0,0.980587663665616,0.632,0.148,0,"Neurons","EIF4E"
"ENSG00000076554",0,0.980560769548118,0.417,0.228,0,"Neurons","TPD52"
"ENSG00000125676",0,0.980550692626941,0.723,0.307,0,"Neurons","THOC2"
"ENSG00000101577",0,0.980246523956663,0.654,0.181,0,"Neurons","LPIN2"
"ENSG00000203618",0,0.980083091486334,0.495,0.03,0,"Neurons","GP1BB"
"ENSG00000174672",0,0.980034537129422,0.564,0.084,0,"Neurons","BRSK2"
"ENSG00000044115",0,0.979785654395335,0.742,0.393,0,"Neurons","CTNNA1"
"ENSG00000118420",0,0.979759622800035,0.637,0.19,0,"Neurons","UBE3D"
"ENSG00000251136",0,0.979479487179828,0.677,0.267,0,"Neurons","RIPK2-DT"
"ENSG00000198218",0,0.978971792460605,0.607,0.115,0,"Neurons","QRICH1"
"ENSG00000124493",0,0.978910605359368,0.509,0.007,0,"Neurons","GRM4"
"ENSG00000162852",0,0.978715700477485,0.595,0.136,0,"Neurons","CNST"
"ENSG00000164615",0,0.978555760328515,0.581,0.091,0,"Neurons","CAMLG"
"ENSG00000063015",0,0.978230128242057,0.501,0.027,0,"Neurons","SEZ6"
"ENSG00000152464",0,0.977774252427416,0.507,0.09,0,"Neurons","RPP38"
"ENSG00000135636",0,0.977657135456307,0.368,0.08,0,"Neurons","DYSF"
"ENSG00000245526",0,0.977616098930312,0.758,0.29,0,"Neurons","LINC00461"
"ENSG00000163686",0,0.977406467371416,0.7,0.225,0,"Neurons","ABHD6"
"ENSG00000152291",0,0.97704454858352,0.626,0.203,0,"Neurons","TGOLN2"
"ENSG00000166004",0,0.976991741394398,0.627,0.116,0,"Neurons","CEP295"
"ENSG00000115761",0,0.976841339836678,0.635,0.151,0,"Neurons","NOL10"
"ENSG00000206573",0,0.976839093462365,0.693,0.244,0,"Neurons","THUMPD3-AS1"
"ENSG00000140943",0,0.976769751051101,0.663,0.177,0,"Neurons","MBTPS1"
"ENSG00000055044",0,0.976567473848536,0.635,0.123,0,"Neurons","NOP58"
"ENSG00000155792",0,0.976023063956458,0.58,0.26,0,"Neurons","DEPTOR"
"ENSG00000175387",0,0.975748192536595,0.728,0.311,0,"Neurons","SMAD2"
"ENSG00000186166",0,0.975248341756347,0.635,0.164,0,"Neurons","CENATAC"
"ENSG00000172428",0,0.975191356761319,0.546,0.161,0,"Neurons","COPS9"
"ENSG00000114857",0,0.975111525223574,0.861,0.565,0,"Neurons","NKTR"
"ENSG00000130725",0,0.974605655531893,0.527,0.101,0,"Neurons","UBE2M"
"ENSG00000165288",0,0.974529439322207,0.652,0.178,0,"Neurons","BRWD3"
"ENSG00000182400",0,0.974409474222544,0.621,0.134,0,"Neurons","TRAPPC6B"
"ENSG00000141867",0,0.974196457646627,0.62,0.179,0,"Neurons","BRD4"
"ENSG00000250686",0,0.973649897159594,0.52,0.016,0,"Neurons","KHDRBS2-OT1"
"ENSG00000129116",0,0.973626951942492,0.608,0.143,0,"Neurons","PALLD"
"ENSG00000136536",0,0.97322455972013,0.703,0.283,0,"Neurons","MARCHF7"
"ENSG00000100330",0,0.973142800276442,0.738,0.298,0,"Neurons","MTMR3"
"ENSG00000127989",0,0.972891688952754,0.686,0.258,0,"Neurons","MTERF1"
"ENSG00000089091",0,0.97278888472658,0.578,0.069,0,"Neurons","DZANK1"
"ENSG00000185728",0,0.972231363694853,0.632,0.192,0,"Neurons","YTHDF3"
"ENSG00000175106",0,0.972170199270719,0.659,0.206,0,"Neurons","TVP23C"
"ENSG00000140391",0,0.972157166709702,0.681,0.2,0,"Neurons","TSPAN3"
"ENSG00000187118",0,0.972062020002353,0.659,0.204,0,"Neurons","CMC1"
"ENSG00000151292",0,0.971741028584146,0.617,0.178,0,"Neurons","CSNK1G3"
"ENSG00000175662",0,0.97144474808871,0.767,0.373,0,"Neurons","TOM1L2"
"ENSG00000163001",0,0.971110503009459,0.578,0.084,0,"Neurons","CFAP36"
"ENSG00000037042",0,0.970666147792381,0.536,0.093,0,"Neurons","TUBG2"
"ENSG00000080823",0,0.969911774843396,0.599,0.088,0,"Neurons","MOK"
"ENSG00000114686",0,0.969492033961748,0.604,0.118,0,"Neurons","MRPL3"
"ENSG00000100412",0,0.969333634932147,0.638,0.165,0,"Neurons","ACO2"
"ENSG00000277215",0,0.969203099698866,0.493,0.114,0,"Neurons","SPANXA2-OT1"
"ENSG00000183020",0,0.968730764188786,0.619,0.13,0,"Neurons","AP2A2"
"ENSG00000167792",0,0.968719472307118,0.634,0.237,0,"Neurons","NDUFV1"
"ENSG00000176407",0,0.968662322145971,0.637,0.164,0,"Neurons","KCMF1"
"ENSG00000118961",0,0.968624825943697,0.602,0.134,0,"Neurons","LDAH"
"ENSG00000152749",0,0.96846479638661,0.592,0.112,0,"Neurons","GPR180"
"ENSG00000139218",0,0.968332487888808,0.764,0.384,0,"Neurons","SCAF11"
"ENSG00000239498",0,0.968239684079024,0.262,0.004,0,"Neurons",""
"ENSG00000182944",0,0.967921474100136,0.678,0.216,0,"Neurons","EWSR1"
"ENSG00000140937",0,0.967696697139759,0.368,0.242,0,"Neurons","CDH11"
"ENSG00000102401",0,0.967382039599941,0.587,0.112,0,"Neurons","ARMCX3"
"ENSG00000113719",0,0.967135461826788,0.551,0.124,0,"Neurons","ERGIC1"
"ENSG00000140941",0,0.967056618873853,0.599,0.148,0,"Neurons","MAP1LC3B"
"ENSG00000197912",0,0.966804889330468,0.657,0.201,0,"Neurons","SPG7"
"ENSG00000108773",0,0.96673328199195,0.557,0.125,0,"Neurons","KAT2A"
"ENSG00000166136",0,0.966561637829628,0.554,0.146,0,"Neurons","NDUFB8"
"ENSG00000112697",0,0.966026032328741,0.6,0.195,0,"Neurons","TMEM30A"
"ENSG00000135951",0,0.965749062936642,0.654,0.221,0,"Neurons","TSGA10"
"ENSG00000140416",0,0.965702899352175,0.589,0.126,0,"Neurons","TPM1"
"ENSG00000233382",0,0.965204712062631,0.602,0.112,0,"Neurons","NKAPP1"
"ENSG00000177108",0,0.964893399040178,0.34,0.029,0,"Neurons","ZDHHC22"
"ENSG00000123472",0,0.96459018432285,0.62,0.135,0,"Neurons","ATPAF1"
"ENSG00000143162",0,0.964285807873935,0.581,0.095,0,"Neurons","CREG1"
"ENSG00000129559",0,0.9642033010549,0.6,0.158,0,"Neurons","NEDD8"
"ENSG00000286685",0,0.964023511136837,0.491,0.156,0,"Neurons",""
"ENSG00000261520",0,0.963615088962233,0.455,0.012,0,"Neurons","DLGAP1-AS5"
"ENSG00000064309",0,0.96345837428406,0.532,0.022,0,"Neurons","CDON"
"ENSG00000072952",0,0.963439383534733,0.329,0.074,0,"Neurons","IRAG1"
"ENSG00000070061",0,0.963431754205938,0.591,0.138,0,"Neurons","ELP1"
"ENSG00000131503",0,0.963267666421313,0.777,0.385,0,"Neurons","ANKHD1"
"ENSG00000081377",0,0.963213366255463,0.756,0.463,0,"Neurons","CDC14B"
"ENSG00000112242",0,0.963209800222749,0.526,0.064,0,"Neurons","E2F3"
"ENSG00000172667",0,0.9629675865288,0.614,0.166,0,"Neurons","ZMAT3"
"ENSG00000165102",0,0.962927274577411,0.656,0.19,0,"Neurons","HGSNAT"
"ENSG00000108797",0,0.962482903974421,0.519,0.031,0,"Neurons","CNTNAP1"
"ENSG00000178965",0,0.962382640574869,0.522,0.023,0,"Neurons","ERICH3"
"ENSG00000130956",0,0.96237745960386,0.6,0.116,0,"Neurons","HABP4"
"ENSG00000108219",0,0.961943603299526,0.365,0.084,0,"Neurons","TSPAN14"
"ENSG00000152409",0,0.961918142353068,0.625,0.166,0,"Neurons","JMY"
"ENSG00000114200",0,0.961848357097667,0.328,0.092,0,"Neurons","BCHE"
"ENSG00000149091",0,0.961665321324538,0.543,0.098,0,"Neurons","DGKZ"
"ENSG00000073670",0,0.961186861813013,0.47,0.015,0,"Neurons","ADAM11"
"ENSG00000235257",0,0.961167935241991,0.578,0.089,0,"Neurons","ITGA9-AS1"
"ENSG00000175782",0,0.961167464391833,0.663,0.178,0,"Neurons","SLC35E3"
"ENSG00000203965",0,0.960985504358886,0.584,0.091,0,"Neurons","EFCAB7"
"ENSG00000107560",0,0.960962516041869,0.63,0.208,0,"Neurons","RAB11FIP2"
"ENSG00000108671",0,0.960744298117749,0.648,0.178,0,"Neurons","PSMD11"
"ENSG00000125246",0,0.960348780931266,0.484,0.096,0,"Neurons","CLYBL"
"ENSG00000160710",0,0.959514626492794,0.648,0.19,0,"Neurons","ADAR"
"ENSG00000101745",0,0.959483278785643,0.697,0.334,0,"Neurons","ANKRD12"
"ENSG00000113522",0,0.95929241644486,0.714,0.267,0,"Neurons","RAD50"
"ENSG00000105605",0,0.959259387655716,0.584,0.067,0,"Neurons","CACNG7"
"ENSG00000077147",0,0.958336149376751,0.697,0.265,0,"Neurons","TM9SF3"
"ENSG00000222011",0,0.957781370405611,0.607,0.102,0,"Neurons","FAM185A"
"ENSG00000135720",0,0.957752879824319,0.706,0.299,0,"Neurons","DYNC1LI2"
"ENSG00000286084",0,0.957719380107195,0.464,0.008,0,"Neurons",""
"ENSG00000165699",0,0.9572505213276,0.639,0.177,0,"Neurons","TSC1"
"ENSG00000185942",0,0.957105665611003,0.523,0.229,0,"Neurons","NKAIN3"
"ENSG00000135108",0,0.956942375202253,0.658,0.18,0,"Neurons","FBXO21"
"ENSG00000148468",0,0.956761858688228,0.705,0.354,0,"Neurons","FAM171A1"
"ENSG00000145833",0,0.956758525151405,0.687,0.257,0,"Neurons","DDX46"
"ENSG00000152315",0,0.956698457205995,0.314,0.044,0,"Neurons","KCNK13"
"ENSG00000136628",0,0.956293969906038,0.603,0.183,0,"Neurons","EPRS1"
"ENSG00000103363",0,0.956173927397968,0.655,0.267,0,"Neurons","ELOB"
"ENSG00000166575",0,0.956046393360167,0.768,0.385,0,"Neurons","TMEM135"
"ENSG00000197555",0,0.956038324547696,0.771,0.48,0,"Neurons","SIPA1L1"
"ENSG00000249776",0,0.956037785012118,0.428,0.096,0,"Neurons",""
"ENSG00000064313",0,0.95580929478956,0.64,0.17,0,"Neurons","TAF2"
"ENSG00000171456",0,0.955787956138964,0.746,0.32,0,"Neurons","ASXL1"
"ENSG00000141568",0,0.955582850890148,0.661,0.202,0,"Neurons","FOXK2"
"ENSG00000248527",0,0.955505337496873,0.368,0.085,0,"Neurons","MTATP6P1"
"ENSG00000186297",0,0.95541828369029,0.494,0.011,0,"Neurons","GABRA5"
"ENSG00000188846",0,0.955104135997795,0.659,0.247,0,"Neurons","RPL14"
"ENSG00000223745",0,0.95499751143072,0.763,0.407,0,"Neurons","CCDC18-AS1"
"ENSG00000143155",0,0.954639307511867,0.589,0.089,0,"Neurons","TIPRL"
"ENSG00000198887",0,0.954628883425021,0.703,0.28,0,"Neurons","SMC5"
"ENSG00000131409",0,0.954546680283541,0.632,0.157,0,"Neurons","LRRC4B"
"ENSG00000025293",0,0.953883821806222,0.591,0.195,0,"Neurons","PHF20"
"ENSG00000139173",0,0.953743683648627,0.656,0.304,0,"Neurons","TMEM117"
"ENSG00000136546",0,0.953524362135648,0.385,0.027,0,"Neurons","SCN7A"
"ENSG00000116030",0,0.952995210840971,0.59,0.095,0,"Neurons","SUMO1"
"ENSG00000143643",0,0.952914705706585,0.607,0.17,0,"Neurons","TTC13"
"ENSG00000231160",0,0.952795802156112,0.484,0.128,0,"Neurons","KLF3-AS1"
"ENSG00000178951",0,0.952769219384332,0.597,0.157,0,"Neurons","ZBTB7A"
"ENSG00000166747",0,0.952710377820184,0.675,0.241,0,"Neurons","AP1G1"
"ENSG00000139112",0,0.952010116092799,0.562,0.102,0,"Neurons","GABARAPL1"
"ENSG00000164209",0,0.951945835789136,0.662,0.232,0,"Neurons","SLC25A46"
"ENSG00000198729",0,0.951741222473197,0.447,0.024,0,"Neurons","PPP1R14C"
"ENSG00000213339",0,0.951477095729943,0.582,0.121,0,"Neurons","QTRT1"
"ENSG00000162923",0,0.951435772665701,0.643,0.215,0,"Neurons","WDR26"
"ENSG00000127616",0,0.951356259482958,0.606,0.138,0,"Neurons","SMARCA4"
"ENSG00000263069",0,0.95133650672134,0.545,0.07,0,"Neurons","RNF213-AS1"
"ENSG00000100387",0,0.95119267721363,0.657,0.224,0,"Neurons","RBX1"
"ENSG00000156261",0,0.951190895347675,0.567,0.115,0,"Neurons","CCT8"
"ENSG00000124588",0,0.951093063857662,0.503,0.069,0,"Neurons","NQO2"
"ENSG00000156471",0,0.951033243810941,0.552,0.057,0,"Neurons","PTDSS1"
"ENSG00000204116",0,0.950521226711937,0.664,0.21,0,"Neurons","CHIC1"
"ENSG00000087448",0,0.950432372094017,0.626,0.186,0,"Neurons","KLHL42"
"ENSG00000118564",0,0.949442784705459,0.736,0.332,0,"Neurons","FBXL5"
"ENSG00000232112",0,0.949310756506641,0.634,0.188,0,"Neurons","TMA7"
"ENSG00000171853",0,0.949293052014217,0.672,0.252,0,"Neurons","TRAPPC12"
"ENSG00000145246",0,0.948987336110138,0.632,0.144,0,"Neurons","ATP10D"
"ENSG00000278311",0,0.948918159831908,0.614,0.169,0,"Neurons","GGNBP2"
"ENSG00000145012",0,0.947677097954662,0.829,0.523,0,"Neurons","LPP"
"ENSG00000144021",0,0.947578065995406,0.6,0.133,0,"Neurons","CIAO1"
"ENSG00000166471",0,0.94744413310231,0.647,0.197,0,"Neurons","TMEM41B"
"ENSG00000242082",0,0.947296964214834,0.383,0.012,0,"Neurons","SLC5A4-AS1"
"ENSG00000242086",0,0.947187770274781,0.729,0.274,0,"Neurons","MUC20-OT1"
"ENSG00000142949",0,0.947012308895164,0.61,0.168,0,"Neurons","PTPRF"
"ENSG00000081189",0,0.946752029132038,0.652,0.197,0,"Neurons","MEF2C"
"ENSG00000154099",0,0.946453081451841,0.498,0.019,0,"Neurons","DNAAF1"
"ENSG00000103091",0,0.946435713680634,0.665,0.235,0,"Neurons","WDR59"
"ENSG00000225339",0,0.946231251219338,0.437,0.044,0,"Neurons",""
"ENSG00000086712",0,0.946161691221532,0.592,0.086,0,"Neurons","TXLNG"
"ENSG00000164258",0,0.945672245277254,0.669,0.218,0,"Neurons","NDUFS4"
"ENSG00000197930",0,0.945620890192367,0.577,0.097,0,"Neurons","ERO1A"
"ENSG00000243156",0,0.945587526039939,0.751,0.363,0,"Neurons","MICAL3"
"ENSG00000136810",0,0.945284911187556,0.6,0.143,0,"Neurons","TXN"
"ENSG00000197008",0,0.945229271803254,0.663,0.187,0,"Neurons","ZNF138"
"ENSG00000114650",0,0.945114949908581,0.612,0.138,0,"Neurons","SCAP"
"ENSG00000122218",0,0.944667558709041,0.717,0.338,0,"Neurons","COPA"
"ENSG00000117155",0,0.944456470972942,0.576,0.07,0,"Neurons","SSX2IP"
"ENSG00000087338",0,0.944055758608705,0.619,0.125,0,"Neurons","GMCL1"
"ENSG00000038219",0,0.943956351897649,0.704,0.306,0,"Neurons","BOD1L1"
"ENSG00000108474",0,0.943612201925057,0.624,0.161,0,"Neurons","PIGL"
"ENSG00000147133",0,0.943551132735841,0.669,0.206,0,"Neurons","TAF1"
"ENSG00000186314",0,0.943188278649945,0.329,0.094,0,"Neurons","PRELID2"
"ENSG00000164494",0,0.942938111536878,0.659,0.241,0,"Neurons","PDSS2"
"ENSG00000143442",0,0.942750353784308,0.84,0.541,0,"Neurons","POGZ"
"ENSG00000212719",0,0.942661290369507,0.533,0.06,0,"Neurons","LINC02693"
"ENSG00000241878",0,0.942608592922725,0.571,0.088,0,"Neurons","PISD"
"ENSG00000135829",0,0.942429403255051,0.644,0.233,0,"Neurons","DHX9"
"ENSG00000227124",0,0.942286756275377,0.645,0.191,0,"Neurons","ZNF717"
"ENSG00000115970",0,0.942220986087857,0.708,0.305,0,"Neurons","THADA"
"ENSG00000204634",0,0.941853132835283,0.582,0.091,0,"Neurons","TBC1D8"
"ENSG00000073169",0,0.941627794078506,0.609,0.144,0,"Neurons","SELENOO"
"ENSG00000152056",0,0.941494132602785,0.513,0.027,0,"Neurons","AP1S3"
"ENSG00000187954",0,0.941469237461473,0.605,0.158,0,"Neurons","ZFTRAF1"
"ENSG00000107625",0,0.941266578245578,0.603,0.137,0,"Neurons","DDX50"
"ENSG00000152208",0,0.941146572749859,0.82,0.516,0,"Neurons","GRID2"
"ENSG00000106610",0,0.941025080483283,0.625,0.168,0,"Neurons","STAG3L4"
"ENSG00000196465",0,0.940833300730619,0.545,0.076,0,"Neurons","MYL6B"
"ENSG00000178209",0,0.939876521767864,0.541,0.091,0,"Neurons","PLEC"
"ENSG00000090266",0,0.939747647043874,0.648,0.248,0,"Neurons","NDUFB2"
"ENSG00000197587",0,0.939666004925334,0.39,0.008,0,"Neurons","DMBX1"
"ENSG00000156515",0,0.93961478730844,0.558,0.067,0,"Neurons","HK1"
"ENSG00000105255",0,0.939571974684292,0.468,0.042,0,"Neurons","FSD1"
"ENSG00000274020",0,0.939502256813269,0.601,0.152,0,"Neurons","LINC01138"
"ENSG00000102678",0,0.939219838447215,0.524,0.011,0,"Neurons","FGF9"
"ENSG00000166963",0,0.939203342672043,0.512,0.186,0,"Neurons","MAP1A"
"ENSG00000177058",0,0.938942927903377,0.702,0.255,0,"Neurons","SLC38A9"
"ENSG00000165669",0,0.938924352011379,0.639,0.185,0,"Neurons","FAM204A"
"ENSG00000145016",0,0.938716696923643,0.601,0.12,0,"Neurons","RUBCN"
"ENSG00000185986",0,0.938608075045174,0.588,0.08,0,"Neurons","SDHAP3"
"ENSG00000037749",0,0.938540133855036,0.568,0.098,0,"Neurons","MFAP3"
"ENSG00000184702",0,0.938529652180285,0.457,0.026,0,"Neurons","SEPTIN5"
"ENSG00000256223",0,0.938313815861977,0.633,0.157,0,"Neurons","ZNF10"
"ENSG00000162946",0,0.938100492912193,0.493,0.296,0,"Neurons","DISC1"
"ENSG00000234444",0,0.937690296940547,0.619,0.142,0,"Neurons","ZNF736"
"ENSG00000138668",0,0.937657399003972,0.711,0.297,0,"Neurons","HNRNPD"
"ENSG00000103266",0,0.937391170634154,0.525,0.135,0,"Neurons","STUB1"
"ENSG00000138463",0,0.937356074442971,0.601,0.121,0,"Neurons","SLC49A4"
"ENSG00000129244",0,0.937308417622241,0.618,0.163,0,"Neurons","ATP1B2"
"ENSG00000149575",0,0.937204212370612,0.495,0.027,0,"Neurons","SCN2B"
"ENSG00000152223",0,0.935747419266234,0.63,0.154,0,"Neurons","EPG5"
"ENSG00000259589",0,0.935633102112682,0.53,0.051,0,"Neurons",""
"ENSG00000117643",0,0.935613833886837,0.489,0.1,0,"Neurons","MAN1C1"
"ENSG00000173486",0,0.93559738000653,0.602,0.158,0,"Neurons","FKBP2"
"ENSG00000116580",0,0.935197792712021,0.604,0.151,0,"Neurons","GON4L"
"ENSG00000176978",0,0.935073444279482,0.608,0.174,0,"Neurons","DPP7"
"ENSG00000053918",0,0.93407843744007,0.629,0.145,0,"Neurons","KCNQ1"
"ENSG00000163703",0,0.934005764528825,0.583,0.095,0,"Neurons","CRELD1"
"ENSG00000128923",0,0.934000665937257,0.669,0.262,0,"Neurons","MINDY2"
"ENSG00000107669",0,0.933901215754039,0.788,0.41,0,"Neurons","ATE1"
"ENSG00000128789",0,0.933820447926032,0.593,0.162,0,"Neurons","PSMG2"
"ENSG00000150756",0,0.933746530876892,0.572,0.105,0,"Neurons","ATPSCKMT"
"ENSG00000170144",0,0.933685446675523,0.687,0.272,0,"Neurons","HNRNPA3"
"ENSG00000175061",0,0.933674678151754,0.626,0.175,0,"Neurons","SNHG29"
"ENSG00000082293",0,0.933098745604276,0.465,0.018,0,"Neurons","COL19A1"
"ENSG00000162688",0,0.933002265554221,0.646,0.162,0,"Neurons","AGL"
"ENSG00000149313",0,0.93285022957914,0.596,0.165,0,"Neurons","AASDHPPT"
"ENSG00000205339",0,0.932824672171952,0.59,0.143,0,"Neurons","IPO7"
"ENSG00000255557",0,0.932659800741197,0.526,0.035,0,"Neurons",""
"ENSG00000029363",0,0.932309226971249,0.674,0.249,0,"Neurons","BCLAF1"
"ENSG00000181751",0,0.931964459416729,0.552,0.133,0,"Neurons","MACIR"
"ENSG00000177511",0,0.931685605970756,0.514,0.019,0,"Neurons","ST8SIA3"
"ENSG00000178567",0,0.931579687118644,0.656,0.223,0,"Neurons","EPM2AIP1"
"ENSG00000108684",0,0.931557922695325,0.417,0.054,0,"Neurons","ASIC2"
"ENSG00000139163",0,0.931392636710369,0.757,0.357,0,"Neurons","ETNK1"
"ENSG00000188747",0,0.931342580855853,0.52,0.04,0,"Neurons","NOXA1"
"ENSG00000183354",0,0.931314170156519,0.762,0.372,0,"Neurons","KIAA2026"
"ENSG00000116127",0,0.931087327322337,0.659,0.255,0,"Neurons","ALMS1"
"ENSG00000197321",0,0.930949539470085,0.496,0.058,0,"Neurons","SVIL"
"ENSG00000241058",0,0.930885812508478,0.683,0.223,0,"Neurons","NSUN6"
"ENSG00000198874",0,0.930685131437363,0.669,0.203,0,"Neurons","TYW1"
"ENSG00000186001",0,0.930639234682873,0.763,0.389,0,"Neurons","LRCH3"
"ENSG00000100519",0,0.930577002414229,0.63,0.167,0,"Neurons","PSMC6"
"ENSG00000034677",0,0.930312832118319,0.652,0.223,0,"Neurons","RNF19A"
"ENSG00000109189",0,0.930292977312903,0.55,0.094,0,"Neurons","USP46"
"ENSG00000184863",0,0.930250754089262,0.737,0.333,0,"Neurons","RBM33"
"ENSG00000275066",0,0.930163488565223,0.66,0.236,0,"Neurons","SYNRG"
"ENSG00000125966",0,0.930144244057516,0.561,0.049,0,"Neurons","MMP24"
"ENSG00000198909",0,0.929943660364269,0.602,0.151,0,"Neurons","MAP3K3"
"ENSG00000248441",0,0.929933986721726,0.479,0.021,0,"Neurons","LETR1"
"ENSG00000108091",0,0.929838454754923,0.616,0.148,0,"Neurons","CCDC6"
"ENSG00000120742",0,0.929612507995759,0.671,0.232,0,"Neurons","SERP1"
"ENSG00000169180",0,0.929528095884875,0.668,0.228,0,"Neurons","XPO6"
"ENSG00000205279",0,0.929252774443056,0.375,0.017,0,"Neurons","CTXN3"
"ENSG00000160194",0,0.929128627669499,0.638,0.15,0,"Neurons","NDUFV3"
"ENSG00000139132",0,0.92898775860273,0.767,0.349,0,"Neurons","FGD4"
"ENSG00000179454",0,0.928919182704841,0.662,0.222,0,"Neurons","KLHL28"
"ENSG00000141013",0,0.928449664563904,0.529,0.06,0,"Neurons","GAS8"
"ENSG00000108061",0,0.928284748971597,0.65,0.198,0,"Neurons","SHOC2"
"ENSG00000177380",0,0.928264320051072,0.547,0.031,0,"Neurons","PPFIA3"
"ENSG00000004866",0,0.927362252155412,0.563,0.086,0,"Neurons","ST7"
"ENSG00000001084",0,0.927275203032508,0.612,0.223,0,"Neurons","GCLC"
"ENSG00000152503",0,0.927215729045648,0.334,0.061,0,"Neurons","TRIM36"
"ENSG00000078304",0,0.927158047357275,0.714,0.301,0,"Neurons","PPP2R5C"
"ENSG00000170085",0,0.927157750587521,0.559,0.065,0,"Neurons","SIMC1"
"ENSG00000162664",0,0.927019642769102,0.69,0.229,0,"Neurons","ZNF326"
"ENSG00000133858",0,0.926806968396876,0.666,0.242,0,"Neurons","ZFC3H1"
"ENSG00000178691",0,0.926653519747516,0.638,0.175,0,"Neurons","SUZ12"
"ENSG00000125846",0,0.926266583538196,0.58,0.114,0,"Neurons","ZNF133"
"ENSG00000172554",0,0.926236669197572,0.404,0.01,0,"Neurons","SNTG2"
"ENSG00000132153",0,0.926164114592975,0.601,0.142,0,"Neurons","DHX30"
